name,country,date,review_score,review_header,review_body
Gi,IT,"Updated Aug 23, 2021",1,Terribili,"Terribili Terribili, al rinnovo richiesto un aumento di 5 volte del prezzo, poi il supporto dice per via di un ""errore"" sui loro sistemi, (che già qui...) servizi scadenti e poco seri, c'è MOLTO di meglio come concorrenza, guardate altrove Ripeto la recensione in quanto ovh si è presa il disturbo di segnalarla come non veritiera.. non ho potuto rispondere in tempo (3gg) alla vostra accusa di non essere stato cliente, purtroppo lo sono stato e ora controllerò meglio questa email per rispondere nei termini... edit: In reply to your answer, i was actually forced to renew the domain to get the authcode (that was hidden on your website, the new provider actually gave it to me at the same moment of the registration of the domain) and to avoid downtime as the price your system asked for full service renewal (the most basic hosting) was completely off and crazy. You admitted a problem with your renewal services, yet that wasn't enough to compensate for such a small amount same day order's invoice, so i definitely don't want to have business with you for more serious services after this experience, and so my review still the same."
Galvani,MX,"Aug 17, 2021",5,Après discussion on a pu me proposer …,Après discussion on a pu me proposer une solution alternative aux procédures habituelles très satisfaisante. L'humain sera toujours plus efficace que l'aide robotisée.
Jay Suthar,IN,"Aug 16, 2021",1,If fraud will be an olympic game then…,"If fraud will be an olympic game then no doubt, gold medal will be yours. Anyway thanks for accepting that you are not giving support through email. Your below replay confirm that user must spam in your social media post's comment section to get replay. Reply from OVHcloud ""Hello Jay, As I said via Facebook, we did intervene once, to reopen the service. I confirm that there is activity on your service that does not respect our terms and conditions (which you accepted when you ordered the service). This activity is possibly due to a security breach on your service, but security is also your responsibility (as we also state in our terms and conditions). Failure to comply with the contract and the terms and conditions will result in the service being shut down, and refunds will not be possible as a result of fraudulent activity. Regards, Maxime.R"""
Apostolis Bekiaris,GR,"Updated Aug 29, 2021",1,I bought my first dedicated server and…,"I bought my first dedicated server and use it with no issues, proving all the documents to authenticate myself. It was a fast process. I tried to buy a server in their cloud just 1 week later, they asked me again authentication documents and the process took a while. Clearly I got the idea that their support line is totally unstructured. After 1 month on June 28 I bouthg a 2nd server and guess what they ask me to authenticate once more locking the order and not replying to my mails. I call them on phone 3 times. They phone support mark me as priority but they site they do not have direct communication with other parts of the company. OMG what a mess they close my tickets without replaying they lock my funds they won't release the order I pay resulting in me losing money since I couldn't work. Finally after 1.5 months someone reply to once of my mails asking sorry. Sorry does not pay back my time and my losses. I asked them to cancel my account many times since then but guess what. They still sending me mails for pay. Good for me I have linked my paypal and not my credit card, so I just remove them from paypal and block their mails. JUST STAY AWAY. --- Update after their reply ---- You already harm my business and you ask me more time to what exactly? help you become better? apparently consuming more of my resources? Sure, but you have to pay me for it. Let me know...."
Kalle,FI,"Aug 12, 2021",1,Terrible,"I have used OVH since 2014, everything was fine then, but now customer support is AWFUL. They just try to avoid the problem and the ticket is closed before you can answer it. If you want to talk about the issue again, you need to make another ticket. They don't answer anything about the problem plus it's really hard to contact them. I don't get reminders about invoices and my domain was closed several times because of this. Customer support says that emails have been sent, even though their own system says that they haven't sent any reminders. If I could there wouldn't be any stars for them. I need to change the service asap."
pakkya codeng,MY,"Aug 12, 2021",1,I was bought new vps from ca.ovh.com,"I was bought new vps from ca.ovh.com, Im From Malaysia.. but why this costomer services ask to upload documents ?? This is my second time sign up using new email and the results is same. My payment from first account was burn because I first time using this ovh. so second time I tried to use another gmail account because I can't no longer Login from first email, request the Reset Password and nothing Happen until now ! so I decided to use sign up another email account and the same happened !! I bought vps and make payment yesterday, and now the support request to submit Identity Card and Bills Documents !! Why this OVH very complicated ? Do you want to burn my money again and closed my account ?? please FIX this annoying documents statement.. If you cannot give my VPS that I have Ordered, Please GIVE MY MONEY BACK !! I'm very tired of this.. Very complicated to use, OVH not like Digital Ocean, very useful and easy to use. This is my Track order no. 11872203"
Kev King,GB,"Aug 6, 2021",5,Potential issue with new service,"Potential issue with new service, question asked, responded to extremely quickly. There was no issue, all sorted, very happy. thank you Raul E."
Fabian Flores Zuñiga,CL,"Updated Aug 11, 2021",1,ovh does not know renewal payment and my website is offline,"ovh does not know a payment that I have made to renew a web domain .. I have sent images of the invoice paid even so they do not want to renew my domain .. currently my website is off due to this .. very bad service I do not recommend 1 .- because the page had a failure with the generation of the invoice to renew my website. I just generated the payment and sent the money. not for this reason they can force me to pay another invoice a second time ... if you read the ticket carefully, you will understand that all this problem could have been solved if the page had worked without problems and that the operators only had to eliminate the invoice that it was generated badly and validate the payment that I send them .."
Kezulox,US,"Aug 5, 2021",1,Oh god.,"Firstly my account won't let me log in bc of incorrect password or email, when it's the one i've used for 5 years i think i know it, bc i copied and pasted, 2nd of all you have to wait for your purchase??? what bot is gonna spend 20$ on a vps with a credit card"
Leslie Rein,US,"Aug 3, 2021",1,Just when I thought,"I’d experienced bad customer service in my long career dealing with service providers of all sorts along came OVH. They set a new standard. I was only using them as a registrar for a TLD I couldn’t find elsewhere. When renewal came around they started charging me VAT, which they hadn’t when I first subscribed. When I asked why they didn’t respond, so I didn’t pay. Then I wanted to move to another registrar. They wouldn’t release my domain until we went through a protracted exchange where they demanded to see originals of my personal ID and my company’s ID via insecure email, yet they have no mechanism to securely upload files on their site. Mind you they didn’t ask for these documents when I registered my domain with them. I finally solved the problem by uploading the files on one of my servers for them to look at only for them to respond that they couldn’t release my domain after all until I recover it for almost 5 times what it would have cost to renew! Now I have to wait for it to expire and then quickly register it with another registrar before they grab it and hold it for ransom. If I had the time and money I would sue them! I would give -stars if they were available."
Hannah,NZ,"Jul 31, 2021",1,logged in checked on status of my order…,"logged in checked on status of my order after placing a nearly $300, refreshed page to see if it had updated since i last viewed. it logged me out of control panel and prompted me to re enter my credentials witch i did correctly but was told these were wrong so i requested a new password link. still have not received the like 20 + try's later and countless hours trying to fix this... YOU CAN'T CONTACT SUPPORT WITH OUT LOGGING IN.... go figure right."
mr. Key,TH,"Jul 25, 2021",1,Worst experience for 20 years,"Very slow account control panel. After clicking on the link, you can wait 30-40 seconds until the page you need opens. There are no links in the control panel other than ""Pay money"" and ""Restart server"". All other links to the control panel should be searched in e-mail. If you have lost access to email, then account recovery is impossible. I tried to solve the problem through tech support. But when I click the ""Recover password"" link, nothing happens. The account control panel, in my opinion, was created by schoolchildren who do not know what UI/UX are. After paying for the server, I spent two hours trying to figure out where the control panel is located in my account, but I didn't understand until I wrote to technical support. I have 20 years experience web-building. When you receive answers to tickets, get ready for the fact that there are no links in the letter to the ticket, and in order to get into the ticket zone, you need to look for a username and password in your mail. I wrote two tickets with a difference of 18 hours between them. Looking by the numbering, over 2,000 tickets were sent by other users of this hosting in 18 hours. I paid for a server in Singapore, but instead they set up a server in Canada. When I asked for a refund because I didn't need a server in Canada, they said they saw no reason to return the money."
Charles Smith,SE,"Updated Jul 24, 2021",1,Just the worst customer service EVER,"I wouldn't normally bother writing reviews here, but I felt I had to in this case because I'm just so mad. Signed up to OVH public cloud to test things out - was considering getting a private cloud, but definitely not anymore. Created a cloud instance - ordered some additional IPs, paid upfront for everything. Started getting the instance set up - spent maybe 3 hours on it, went to bed. Next day - instance totally inaccessible - no response to ping, can't access via SSH or even VNC. Turns out that their automatic backup process somehow managed to crash things... but what do I know... I created a ticket 18 days ago. I've been told ""we're looking into it"". No other information - only get a reply when I actually ask for an update. Just this minute got an automated reply saying ""we now consider the issue resolved"". Hundreds of bucks thrown at this and I got 3 hours of use out of it and customer support which couldn't give a damn about me. Can't get any decent support from anyone, no-one seems to care. Literally the worst example of customer support I've *EVER* experienced in my life. If I treated my own customers like this I'd be out of business in about a week and I'd deserve it. I have no problem with a company charging extra for premium support - I don't need my hand held but if a service I'm paying for is completely inaccessible then I'm entirely at their mercy. It's absolutely astonishing that this company can honestly expect people to serve their own business critical services from here and not even offer even the faintest notion of help. Edit to reply to OVH's reply: The ticket ID is 2566751. I have had two auto-updated since writing this... ""We consider this issue now resolved""... Erm, no? 25 days my cloud instance is unreachable and the best I can get is ""we're working on it but have no ETA"". Just shocking."
mr mango,GB,"Jul 20, 2021",5,No issues so far,"Had a dedicated server with them for over a year. One issue with billing early on, but got sorted. Whenever my server has been down, their engineers jump on it quickly and sort the problem. I see having problems with support etc. Can't say I've had that experience."
siauz,PH,"Updated Jul 20, 2021",1,This hosting provider is scam and fraud…,"This hosting provider is scam and fraud ! they wont give a damn refund even after long processing the order i request to cancel my order since i can't provide my account detail as they ask, and i request cancel so they tell me to email validation team , so i send the validation team cancellation request, but no respon, last email is OVH support email me that they will ask validation team to cancel my service, and now they lock my ID ! i cant even retrieve my account using ""forgot password"" function total scam edit to answer OVH responses on trustpilot : i cant even login to my account , and whenever i try to retrieve my account using forgot password no email was given to me , i tried to email OVH support but no answer"
Gias Uddin,US,"Jul 16, 2021",1,Terrible service and support.,"Terrible service and support. I have been with them for over 5years and they just get worse rather than improving the service. I have few servers with them and one of the servers with 10+ website is down. I have contacted the incidents and no news or sign or recovery or communication. I have customers who are calling and I don't know if I need to move to a different company or wait for their response. This is the second disaster from them If you care about your business, AVOID OVH :("
Zakir Daud,GB,"Jul 16, 2021",1,Unethical Billing Practices and Terrible Support,"I had clear communication with OVH to cancel my services at the end of the 1st year. They confirmed this to me by email that all services would be cancelled and they would not bill me any further. They took a further £811.91 from my credit card for another year and I have been trying to get these funds refunded back to my account! I have had to raise a dispute with my credit card card company and they are pursuing this. OVH subsequently issued a credit note and closed the case but they have not refunded me the money. I have been tried to call them and I just get put on hold and then no answer. Their communication has been extremely poor, they have taken funds unethically and they don't respond in a timely manner. This is the worse experience I have had with any company and I would strongly advise that you stay away from them."
ck,CY,"Jul 14, 2021",1,Blocked Account 1 Day after Purchased 2 Services.,"I am not sure what is happening with this company their servers are amazing, but my first experience is so bad. My account got blocked for a reason that makes no sense - I got a mail from OVH including Hetnzer about attack or abusing smth like that i never did smth like that, my contract got terminated for a reason that is false. The support is awful and never a straight answer and i can't even talk with a supervisor there that can really help, idk i am so dissapointed from this experience. I would never recommend this company again even if they got the best protections and all that the support experience is not equal to their services."
Nadun Ranaweera,LK,"Jul 14, 2021",5,This company has a very good customer…,"This company has a very good customer service. I have been using Ovh services for many years. I have not had any problems so far Ovh is a very good company, I recommend anyone to use ovh services"
Geo,FR,"Jul 13, 2021",5,hyper reactif,hyper reactif ! très pro
Denis Le Court DB,DE,"Updated Jul 6, 2021",1,I have reported a scammer at large who…,I have reported a scammer at large who is using their cloud servers. My reports were sent using their online reporting form as well as their email address and Facebook contact. It has been 3 months since my initial report and not only have I not received one reply from them but the scammer is still at large running his scam in full force. I wish to also add that I have sent in total 24 SPAM report emails to their abuse email and not a single one them has been answered. Shame on you OVH
CustomerFeedback,PL,"Updated Jul 5, 2021",1,"Lost Backups, poor customer service, cheap for a reason","Cheap outsourcing to countries without any tradition in great customer service (old soviet block), lack of customer focus, lost backups even though its written in their conditions, fake marketing, lack of responsibility and do not recognize mistakes or their side, websites offline all the time..."
KerriG,CA,"Updated Jul 2, 2021",1,We had a server that was burned to the…,We had a server service with OVH that was destroyed by fire. [Check out OVH Strasbourg Datacenter burns to the ground.] We had prepaid our contract and have been fighting with OVH now since March 2021 to have the 3 months we prepaid refunded. Not to mention if we didn't have a backup we would have potentially lost everything for our business. Now they give us the run around after calling them repeatedly to get a refund. We have tried to be understanding of their situation but it is getting ridiculous. OVH: Return the funds we paid to you NOW!
Roberto Riccioni,GB,"Jul 2, 2021",1,Cheap for a reason....,"Stumbled across this company whilst searching for something else on the web, had a look through & the prices seemed really good. Wanted to get a basic cloud server where I could backup my local server settings just incase something happened. Setup took a little longer than other providers, but was still in good time & the service started up great. A few days in I started to get messages saying an attack had been detected & my server was going through a process of protection (what I assumed) which I thought was a good thing. This however is where the greatness stopped, I kept getting messages stating attacks were being detected, then suddenly a message stating my server had been sending attacks & the account has been closed due to breach of contract. I contacted support via Social Media & email several times, eventually someone came back to me basically stating exactly what the email said & didn't give a lot of help. I emailed back stating I reject the outcome & want more info, baring in mind this was also connected via VPN to my network if something was up then I wanted to know. Absolutely nothing came back from the support team, still awaiting their response now. I've since switched to another provided & their support team responded to a basic query within an hour. Morale of the story it's cheap for a reason."
Jindřich Buk,CZ,"Jun 29, 2021",1,Never again,"Never again. Support after Strasbourg accident is really dreadful. They are not able to react to my support task for more than 2 months. Only way how to communicate with them is via FB messenger and there I was many times told that task was escalated, but nothing happened. Injured users should receive credit as compensation. I have received no credits. What's worse is that I also lost the money paid for the destroyed server."
Laurent,CA,"Jun 28, 2021",4,Great services but not great control panel,"Using their Public Cloud services for a few years, the prices are great and never had any issues on my servers. I had a few problems with the control panel and their guides are not always up-to-date but the canadian support was responsive when I needed help."
Seb,CL,"Jun 28, 2021",5,I couldn't access my OVH account,"I couldn't access my OVH account , and my website was offline, I couldn't get a mail to create another password (first I though I had forgotten my password) , so I write to OVH through Facebook, and the technician responded me the day after and resolved my problem in five minutes time. Thank you !"
Cubuzz,DE,"Jun 27, 2021",4,A pleasant experience,"Yes, the OVH support is very slow, but the service itself is working like a charm. There's no handholding and some default configs are busted, but if you have the technical knowledge to set your stuff up, then this platform is doing a really, really, really great job. Pros: * Free backup storage with a dedicated server (500 GB is more than enough for me) * 1 GBPS Connection * Fairly good documentation * Free KVM Cons: * Support is super slow * Haven't tested TCP yet, but with UDP, the firewall is only monitoring and not filtering much traffic * The OVH firewall needs about 2 minutes to fully apply rule changes. In our case, we need to dynamically open and close ports. This does cause us some minor downtime every now and then, but overall totally acceptable. I think that OVH is a good provider if you know what you're doing."
enzomtp,FR,"Jun 22, 2021",5,Working really well,Working really well ! I've been buying a domain for years now and i have never had any problem with my domain or my include email adress ! The price is very low ( depending on your domain ) that counting yearly !
Camilo,ES,"Jun 21, 2021",1,2 months for a billing incident that…,2 months for a billing incident that takes 15 minutes at most. They have the billing phone but they never pick up the phone. Not recommendable. run away from this company.
Svetlana,AR,"Jun 9, 2021",1,They've been building servers for…,"They've been building servers for months! Nobody even bothers to write about it, it is impossible to get through to support in France, a stupid bot on the site which naturally cannot help with anything. They respond to tickets every 2 weeks, if you buy a server in 2021, it will be assembled for you in 2022. Collecting money is the only thing they do without any problems."
T.Fitz,US,"Jun 6, 2021",1,If I could write 0 stars I would.,"If I could write 0 stars I would. This business is such a joke. Years ago OVH was a pretty decent business, but I have quickly come to the realization that OVH is out to scam everybody they have utilizing their services. I owned a VPS I paid $39/y for however the last year I did not use the VPS and thought it would automatically cancel the next year. I was charge and within 1 day requested cancelation and refund because I no longer used that VPS. It took them 3 weeks to even reply to that ticket, and 1 week into that ticket I submitted a refund request through paypal directly. Paypal sided with me and refunded me. 3 weeks later OVH finally responds to the ticket stating that they cannot give me any refund, and instead would give me account credit. That wasn't good for me because I no longer intend to use OVH platform. They now keep stating I have a debt in my account and I must pay it, and I have told them countless numbers of time to close my account and that I was not paying back a debt I should not owe. Buyer beware, these people are a complete joke as shown by the reviews… they have gone downhill and will only continue to with their stupid support and policies."
guyo,FR,"Updated Jun 6, 2021",1,Worse than a free hosting service,"This is a pathetic hosting service. Overcomplicated interface, barebone statistics, and ZERO SUPPORT! The support system was not very good before; now they have done away with it altogether. They force you through a series of questions but you never get to contact a real person. OVH has become worse than a free hosting service in terms of quality. The only reason why I haven't switched yet is because the process is such a pain. Avoid OVH. Get yourself a real hosting platform."
Ahmed Abd Elmonaem Elhagar,EG,"Jun 4, 2021",1,I've bought 1 month vps to try it…,I've bought 1 month vps to try it before our big plan ... And now verification from 14 days really they are the worst.
Frank Deans,IE,"Jun 3, 2021",1,"ZERO Support, horrible people","I wish I checked here before signing up to them. I signed up for VPS with cPanel. The link they supplied to log into WHM didn't work, therefore leaving me with no password to login, Support didn't care. I was a new customer and I couldn't use the service I paid for. How does a company operate like that? They wanted me to hire a server admin to do something to reset the password, When you pay for something you need to have access to it. If I had broken it I would have understood, but for it to be like this because of something they did... as I said horrible support, horrible people. No idea how they can treat customers like this."
Thomaso,IT,"Updated Dec 5, 2024",3,OVH have improved - I think,"So I've been with OVH for decades because when I started with them there were very few other options. They used to be a very lazy and rude company with terrible customer service. However since 2022, in my experience their customer service has vastly improved. They've cleaned up their act in terms of security too and seem to have protected customers data from employees. My experience of dealing with the French has never been good and I'm extremely prejudiced against them so when I leave a positive review you can be sure that it's forced out of me by the facts."
PROSPECT MEDIA PLUS,GN,"May 30, 2021",1,I will never ever buy or work on any…,I will never ever buy or work on any website from your service.
Richard McDonald,IE,"May 29, 2021",1,As terrible experiences go,"As terrible experiences go. This one was about a 15 out of 10. Tried to rent a server for a research project I was completing and was told turnaround time was 10 days. Not very responsivie I thought but I went along with it. After 12 days I logged a call with no response. After 15 days I made a call and was told I'd be updated. No response.. 21 days in no response and no option to escalate. After 28 days I was given an ETA of 2 weeks to complete and pretty much told to like it or lump it. Valuable time lost and at a significant cost. As I write no refund has been posted back to my account. I will continue to chase it down and hope to receive it. Best thing I can say is ""AVOID"". Terrible Terrible service. No response from company can sugarcoat this. I am a patient man but this company isn't even worthy of being considered amateur."
Max Wisman,CA,"May 28, 2021",1,Very bad support,"Very bad support, during an backup migration process we had to order an OVH dedicated to temporary safe data from an failing node. Customer support told that the dedicated server would be delivered in 72hr's. It's now a week further, server is not needed any more because of another supplier delivering faster. Refund will be a hard task if nobody is replying."
Mictony Mictony,GB,"May 27, 2021",1,Terrible support,"Terrible support, if you run into any problem have fun waiting 3 weeks"
Axel -,FR,"May 25, 2021",5,Good service,
Mark Grindey,GB,"May 25, 2021",1,Can't even contact sales let alone…,Can't even contact sales let alone support.
Dave,GB,"May 22, 2021",1,I have never come across a service with…,I have never come across a service with such shockingly bad customer support. I didn't want service any longer but couldn't stop auto renew on my account due to website error. Opened a ticket and 7 weeks later it still hasn't been resolved and the service has now been renewed that I don't even want any more. Utter joke of a company!
Christian Casutt,CH,"May 21, 2021",1,hands off this provider,i ordered a server. the promise was that the server would be delivered within 72 hours. after more than 72 hours i created a ticket and asked when the server would be delivered. i never received a reply. after a week i created another ticket and told ovh that i no longer needed the server because i had ordered a server from another provider and had it delivered. after 10 days ovh charged me for the server that was not delivered and told me that they were sorry for taking so long to get back to me. why is ovh charging me for this server that was not delivered? also ovh told me that i can request a refund. But the information given on how to request a refund is not correct. now i have an amount of almost 300 euro on my credit card statement and i have to take care of getting this amount back. i would advise anyone not to purchase anything from ovh. the customer service ovh provides is the very worst imaginable.
Tanzania Tourism,TZ,"Updated May 21, 2021",1,WORST CUSTOMER SUPPORT OF ALL TIME,Guys DO NOT TRY this company. they have excellent VPS and affordable price but they have the worst support in an entire universe. I got locked out of their 2FA 3 months ago but nobody has responded to my emails yet regardless of following all the proper support channel. I DECIDED to move my site jobsintanzania.org to hetzner.com and while 7 months left on my bill
twokay,US,"May 20, 2021",1,OVH Held my account and money hostage for almost a year,"They had an error which locked me out of my account, their phone system take HOURS to answer. I couldn't log in to use my service, and for 7 months they denied my phone calls, and ignored my support emails. The one time I get through to their system, they tell me I need premium support to access a live agent? This is insanity, I've been held hostage for 7 months, unable to access my account or cancel my subscription, also their email system doesn't work so my password CAN'T be reset, this is not only insane, it's borderline criminal."
Gleb,CA,"May 17, 2021",1,Stay away,"- Customer support failed to answer a billing related support ticket. I waited for a month, then gave up. - Their vps firewall has the worst UX/UI I had had the displeasure to endure. - Their sign up bonus was never given to me, and instead I was charged. Until they get their act together, people should stay away, or they will never change. I am happily paying only slightly more with a competitor now, and enjoying a much smoother ride in every aspect."
TranquilYT,PH,"May 16, 2021",3,Performance is good but the customer…,Performance is good but the customer support is sooo very slow
Master Andro,MA,"May 15, 2021",1,The worst customer service and company…,The worst customer service and company i have ever seen after placing my order they respond after 1month... worst deal ever
BioK03,FR,"May 10, 2021",1,Support is far the worst I have…,"Support is far the worst I have encountered... I'm a long-term customer, first server in 2013, I now have more than 15 services, but will just move everything away from them... Prices have sky-rocketed (+200% since my first subscription), and support takes weeks to answer tickets, without enquiring about the real problem and what solution to give... Strasbourg incident was just ""we're sorry"" for weeks without finding a solution nor saying deadlines on which server will be impacted or not... And support just keeps telling ""we're sorry but we have a plan, just wait..."""
Nick,NL,"May 10, 2021",1,Worst customer support possible,"Worst customer support possible. They don't respond to anything. If they answer after ages, they respond without reading, meaning the response is pointless and useless. I'm taking all my services elsewhere."
SERVER ONLINE,GE,"May 9, 2021",1,Very poor service,Very poor service. I do not recommend to anyone. They have no support.
Γιάννης Ζησόπουλος,GR,"May 8, 2021",1,Avoid them at any cost,"If you want a server for serious reason avoid them at any cost. If you ever have a problem you are doomed. No response to anything, the worst support i have seen in my life. The support was ok since 4-5 years ago. Then something happened and they decided to not answer or answer after many days even for faulty hardware. I had 20 dedicated there and move them to hetzner. I will never return back. I am sure this company will close in the coming years or host just dev sites."
Killian Huyghe,PT,"May 6, 2021",1,Worst support ever,"I had a problem with the public cloud service and asked for its immediate cancellation, which I did using their ticketing system. Ovh spent 2 months before responding to my ticket, kept charging me in the meantime, and when they finally answered, they said something along the lines of: Sorry for the delay, we acknowledge that it is our mistake, however we have decided not to reimburse you for the extra charges and also we will close this ticket without your approval so that you stop bothering us, have a good day! I have dealt with many customer support services, but this one is gold."
John O,GB,"May 5, 2021",1,Awful Service,"Awful Service For their dedicated servers they quote 120 second provisioning time. So I thought they must be like Amazon AWS who actually do provision in a minute or so. However, it took a full week to get the server online. I raised support tickets but no answer. They are really really bad AVOID - you don't get what they advertise."
Fan Page,IN,"May 4, 2021",1,One of the worst service provider who…,"One of the worst service provider who doesn't know how to solve problem and they don't do their work. They ask you to solve web server problems from private people and later, they tell you this was the problem. So in short, they don't do their job at all. It's just a money laundering company."
Piotr,PL,"May 4, 2021",1,Disrespectful support,They might offer competitive prices but their treatment of customers is really bad. Support tickets get response only after 2-3 weeks - this is not serious. It's better to go elsewhere even if you'd pay 10-20% more
Craig Minihan,GB,"May 4, 2021",1,Basic customer service fails,I attempted to renew my service with OVH but their web site payment system wasn't working. They then disabled my account because I hadn't paid. I've paid in full over 20 hours ago but my service is still non-functional. This is now causing genuine issues for my business which is not acceptable.
Chris Handyman Essex,FR,"Updated Apr 29, 2021",1,New customer wish I had seen this…,"New customer wish I had seen this before parting with my cash. 48 hours and still not set up, then recieve a email: For an individual account: - a proof of address (bank statement, utility bill dated in the last 3 months showing your name), - a copy of your ID (passport, national ID, driving licence or birth certificate) IMPORTANT: Please also write down your 'NIC HANDLE' or 'ORDER NUMBER' on a piece of paper and place it next to the document so that both are visible in the photograph/scan, - a copy of the payment card used revealing the first six and the last four digits, - a copy of the payment card holder's ID, if different. That is far too much information to give a hosting company. I have asked them to cancel my order and refund me, good thing I paid by paypal I stand a chance of get my cash back. What a company....."
Jordy Valery,FR,"Apr 23, 2021",1,All the time VPS down !,All the time VPS down !! Support don’t respond at all !!! I hate you !!
Angelo,CA,"Apr 21, 2021",1,"Violates trust, but otherwise good value in servers","I have two dedicated server and five VPSs, and have been with OVH for four years, paying them $250 per month. I don't expect great support for a $5 VPS, but for a $120/month dedicated server I do! The value of the servers is good, but as others say, their support is all show and no go. I had no problems until recently. I filed a support ticket in November 2020 about an unresponsive server. The server came back on-line many hours later, but I never heard a word from OVH. In March 2021 (four months later) they closed the ticket without ever responding. I filed another ticket eight days ago and have heard nothing. I get a billing notice at the start of each month, and April was no different, but they deleted my credit card from my account and somehow expected me to know about this. On 13 April they suspended all seven of my servers without notice, after 4 years of being a loyal customer! They sent me an e-mail to let me know the servers had been suspended, but since they host my e-mail server I only got that e-mail after the servers were back on-line. I logged-in to their dashboard and saw no notice of anything being wrong. It said the network was fine and all my servers were working normally. When I looked at invoices I saw ""unpaid"". They have automatically billed my credit card for four years. I opened the invoice and manually paid it. Then I went and checked the payment methods and saw that my credit card was gone and below the empty table was a message that said, ""If your credit card is suddenly gone, just add it back"". Judging from the message, they know they have a bug that deletes credit cards at times and are putting all the burden for that problem on their customers. Surely they could have detected that my servers were set to ""auto pay"" and that the credit card was gone and could have e-mailed or called me about it! You know it's a huge enterprise that can be that cruel to customers and still stay in business. The only good thing I can say is that they had the servers back up within an hour after the extortion payment. But there was never any human being involved. I have been gladly paying them the monthly fee; I always felt it was a good deal, and was a happy customer from 2017 to 2020, i.e., until I needed support. I filed a support ticket on the 13th telling them what happened and how they should have tried to reach me a few days before suspending services. I asked for a simple apology, an acknowledgement that they cared about me as a customer, and maybe a small credit (optional). My ticket sits there for over a week now saying ""in progress"" with no response. I have started moving my servers. This taught me: don't put all your eggs in one basket. They killed my web, e-mail, database, three DNS servers, etc., took everything off-line for hours. I'm going to spread my DNS and web over multiple services, as I've done in the past, to make sure they are accessible if one has a problem. A little more expense and hassle, but as the saying goes, ""fool me once shame on you; fool me twice shame on me"". In short, OVH violated my trust. $250/month is a lot to my small business, but they have shown that keeping a customer they have had since 2017 does not even matter enough to call or send an e-mail when there is trouble."
Safak,TR,"Apr 15, 2021",1,dam n it ovh,dam n it ovh. there are not respond supports. 4 days. There are not cancellation 2 years contracts. I must paid for 2 years. But I dont need anymore server. Dan m it ovh. go he ll ovh.
Tom Mertens,BE,"Apr 15, 2021",1,They don't want to help in any way,They don't want to help in any way. I would never ever buy some service again of this company.
G. B.,BE,"Apr 13, 2021",1,Bad service,"We bought dedicated server, but they did not accept our request. We said in the mail we will get another smaller server soon, thay said when will you get it? today or tomorrow, when? they write the answer as if they were kidding. Despite that, we got one of the big dedicated server from them. In this time, billing dates became irregular. They even made a monthly bill every 15 days. Absolutely stay away."
WGS,CA,"Apr 13, 2021",1,Do not use this service provider,"Do not use this service provider. Their customer service is probably the worst I have ever seen. Their services did not work, and they blamed our company for not following their instructions. We never were able to use their services, and we are out hundreds of $$ for services we will never be able to, or after this experience, want to use."
Halvnaken,SE,"Apr 12, 2021",1,Best ANTI-DDOS in the game!,"Best ANTI-DDOS in the game! However: The support is bad, prices are much higher then other providers & their owner Octave Klaba clearly can't follow an ETA. It was an easy decision to leave their company after our commitment with them ended."
Caroll,US,"Updated Apr 11, 2021",1,The worst hosting service there…,The most worst hosting service there is. Stay away! Screwed up their customers completely since 10th of March 2021.
Lev Yudalevich,IL,"Updated Apr 11, 2021",1,It has been a month since my VPS server…,"It has been a month since my VPS server was destroyed by a fire incident in strassburg datacetre. Since my service is non-recoverable I was kindly asking for a money refund for the rest of the year payment I made in advance. Support tickets, emails, tweets -- all result in nothing but very cumbersome replies like ""your request has been taken into account"" and lenghly explanaition in a typical Frenglish-like manner. Honestly, I didn't expect that bad level of customer support. Stay away from OVH! (Service details: vps346343.ovh.net VPS 2016 SSD 2)"
Giampaolo,IT,"Apr 10, 2021",1,Worst experience ever with a cloud provider,"i had a bunch of Iaas services with them, with multiple paid backups options. They lost everything. I wouldnt trust them anymore and cant reccomend their services. The compensation offered for what they have lost were ludicrous. I have been completely abandoned from their support. I had the worst experience ever, please STAY AWAY!"
T.A.,GB,"Apr 9, 2021",1,Liers!!! Please DO NOT trust them!!!,"Liers!!!! Terrible company, terrible customer service and they have hired unprofessional people without any common sense. We are trying to get our money back for the last 5 months and they keep ignoring all emails."
Another Brick on the Wall,FI,"Apr 9, 2021",1,They burn your servers and don't…,They burn your servers and don't replace them. No compensation. No communication. No answers to tickets. I would have given 0 stars if that was possible.
LeYs Clan,SE,"Apr 9, 2021",1,Liers,"Liers. Giving out dates here and there, but got no controll over the stuff. Would not recommend OVH to my worst enemy either."
Rubén,ES,"Apr 8, 2021",1,It's a nightmare of a company,"It's a nightmare of a company. Most of the bad reviews here confirm it. They sell ""automated backups"" with slogans like ""Keep your data safe and protected"" or ""All data secured on our high-availability storage infrastructures"" and ""replicated 3 times"" and what happened is that the whole building caught fire and everything is destroyed. Over a month now without access, without clear communication or ETAs. The CEO keeps tweeting about their fancy new servers, but thousands of companies are affected or even destroyed. It's a shame. I highly regret to work with this company. It's absolutely not profesional and I recommend you to read this and search for another provider. Anyone else!"
ZT,LT,"Apr 4, 2021",1,OVH support does not exist,"OVH support does not exist, only automated answers from robot with url to the FAQ. AVOID THIS COMPANY AND NEVER EVER."
